Artist,Track Name,Track ID,Popularity,Acousticness,Danceability,Duration_ms,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
Travis Greene,Made A Way,7gricPHxqsVEq1Lml7BFVu,56,0.0855,0.509,591333.0,0.683,1.6e-06,11.0,0.116,-6.422,1.0,0.0419,76.907,4.0,0.27
A$AP Rocky,"Fine Whine (feat. Joe Fox, Future & M.I.A.)",2WxzLbJfPA2vJGxQiKd7Jq,58,0.117,0.431,218547.0,0.522,0.31,1.0,0.952,-10.372,1.0,0.0765,113.827,4.0,0.087
Kendrick Lamar,For Free? - Interlude,75izAeHlGuOgA865CFDyIv,58,0.588,0.526,130893.0,0.896,0.0,8.0,0.37,-4.708,1.0,0.197,129.313,1.0,0.745
Logic,Upgrade,5psz20rVFNRlt0u9cpzBpY,56,0.0904,0.664,173493.0,0.821,6.7e-06,7.0,0.134,-6.134,0.0,0.0698,165.977,4.0,0.362
Kacey Musgraves,Family Is Family,5IXXpT9Ypyqjl6qkuuekLc,55,0.679,0.733,152453.0,0.414,0.0,5.0,0.206,-7.65,1.0,0.0318,111.935,4.0,0.801
One Direction,Temporary Fix,2Xcvt8NRLw0xbB3ClfW8MI,61,9.17e-05,0.556,175013.0,0.902,0.0,4.0,0.0888,-5.143,1.0,0.0449,145.914,4.0,0.96
Turnover,Humming,7lLJ35wRNyPZrocjhDfCBq,56,0.185,0.478,238494.0,0.733,0.00217,5.0,0.107,-7.667,1.0,0.0288,155.048,4.0,0.384
Lil Uzi Vert,Right Now,58lknB6kkfcDjMpCfx7rLH,55,0.494,0.647,227910.0,0.672,6.41e-06,5.0,0.163,-4.501,0.0,0.0883,119.045,4.0,0.251
PnB Rock,Ballin',7IC1AwrqsEoE9llMXT4hnX,55,0.00189,0.62,200000.0,0.721,0.0,1.0,0.155,-6.176,0.0,0.0429,169.919,4.0,0.286
Maluma,Sin Contrato,09S64DUkxIX9EwIaULu6yN,66,0.144,0.782,181269.0,0.791,0.0,11.0,0.169,-6.038,0.0,0.102,96.022,4.0,0.896
Tez Cadey,Seve - Radio Edit,6UqRGwjwYL0stXbaodTxwo,69,0.444,0.74,210853.0,0.831,0.00304,5.0,0.0769,-7.321,1.0,0.0456,121.034,4.0,0.448
Cigarettes After Sex,Keep On Loving You,6dYcUcj1TyZZES5ivtjLdk,54,0.533,0.455,233000.0,0.37,0.959,2.0,0.111,-9.328,0.0,0.0247,73.683,4.0,0.125
Kehlani,The Letter,3rGew9pmFEmGD9nZ12F1tN,57,0.855,0.448,232169.0,0.241,0.0,10.0,0.124,-8.643,1.0,0.0328,131.259,4.0,0.131
The Chainsmokers,Let You Go - Radio Edit,2Mh0jU5IyRTQfpyMnvki5Z,60,0.268,0.598,218973.0,0.882,0.0,5.0,0.0793,-2.894,1.0,0.0957,125.981,4.0,0.25
Rudimental,Lay It All on Me,38ismoqQYn75ruDSQ2Jtx8,54,0.141,0.669,242440.0,0.747,0.0,6.0,0.185,-7.108,1.0,0.0428,122.531,4.0,0.483
Mumford & Sons,Monster,4ma2AbPdsy5ijCyJn16mAv,54,0.334,0.515,236884.0,0.418,0.159,2.0,0.107,-11.794,1.0,0.0361,143.969,4.0,0.144
Kristin Chenoweth,Evil Like Me,0oe0UYSKAESBUR12I1ESXQ,59,0.61,0.559,224627.0,0.572,0.0,7.0,0.118,-4.794,0.0,0.0373,85.09,4.0,0.369
Bring Me The Horizon,Blasphemy,6r7bDk4J0Okw4ezTBUQXo3,62,0.000123,0.409,275013.0,0.859,0.0,10.0,0.369,-4.098,0.0,0.0367,154.023,4.0,0.473
SNBRN,California - Chris Lake & Matroda Remix,3i9Tr3Vp2gjT8EsVKGt1N3,60,0.0226,0.783,305817.0,0.81,0.257,10.0,0.119,-4.041,0.0,0.0794,124.028,4.0,0.38
Tove Styrke,Borderline - Vanic Remix,3lO38SiB2WAQRqTAHN7WTC,59,0.00685,0.406,256500.0,0.949,5.2e-06,8.0,0.0805,-4.488,0.0,0.114,160.007,4.0,0.457
Tiësto,Secrets - Radio Edit,69zxj1EFDfAouZu9JDmQld,66,0.0012,0.677,216967.0,0.811,0.00761,11.0,0.0896,-4.53,0.0,0.043,128.004,4.0,0.185
Andrea Bocelli,Silent Night,0EX8bJgDV7frZVp75u0764,54,0.902,0.134,276200.0,0.328,0.00181,10.0,0.0878,-9.125,1.0,0.0395,76.578,3.0,0.0646
Shane Smith & the Saints,All I See Is You,46fHLVEQBcyC8VjnmdDF3q,53,0.0224,0.391,257413.0,0.789,9.95e-06,2.0,0.143,-6.166,1.0,0.0436,126.544,4.0,0.338
Josh Groban,"All I Ask of You (from ""The Phantom of the Opera"") [with Kelly Clarkson]",3XbuqATuVYo20LysQKShOW,58,0.912,0.223,239453.0,0.268,0.0,1.0,0.108,-9.468,1.0,0.0304,90.971,4.0,0.189
The Living Tombstone,Die In a Fire (feat. EileMonty & Orko),4ujxDgeTs9YpwMKHSmZ4qc,59,0.0275,0.535,185477.0,0.672,0.0,3.0,0.327,-4.417,0.0,0.0699,110.048,4.0,0.521
William Clark Green,Still Think About You,5vnxFrKjeFmx5Pmw42g4dz,53,0.0645,0.597,248653.0,0.423,1.65e-05,10.0,0.144,-6.815,1.0,0.0285,115.04,4.0,0.288
Rob Thomas,Hold On Forever,2yARskwKoNDTbL61y3qqjy,56,0.194,0.473,215120.0,0.859,2.6e-06,4.0,0.161,-5.948,1.0,0.0396,75.824,4.0,0.787
Florence + The Machine,What Kind Of Man,1w9ta1CvXlJPRXh6Py2Mto,55,0.0229,0.313,216176.0,0.635,0.0,11.0,0.129,-4.676,0.0,0.0431,114.776,4.0,0.224
Deaf Kev,Invincible,7MTZVwYiEahXQIyCU2FLPV,65,0.000153,0.567,279600.0,0.97,0.705,5.0,0.0763,-2.858,0.0,0.0497,100.011,4.0,0.278
Fifth Harmony,I'm In Love With a Monster,0hO71r8vbnrXSaXVrR9ptF,62,0.0597,0.666,211932.0,0.812,0.0,6.0,0.0603,-4.07,0.0,0.0647,145.059,4.0,0.868
Mandolin Orange,Old Ties and Companions,53DVsTZvB16BDP30XmfSef,55,0.883,0.656,188947.0,0.368,0.00287,7.0,0.109,-9.978,1.0,0.028,116.197,4.0,0.522
Meek Mill,Bad for You (feat. Nicki Minaj),0HVba4HUwHnGlkHNitXMEL,58,0.378,0.68,203573.0,0.571,0.0,8.0,0.103,-7.054,1.0,0.222,145.021,4.0,0.0911
Yo Gotti,Standing in the Kitchen,7lHJqMP5W8nvJb4oekhKlf,54,0.0944,0.674,199375.0,0.58,0.0,11.0,0.194,-6.216,1.0,0.0548,75.033,4.0,0.265
Snoop Dogg,"Winter Wonderland / Here Comes Santa Claus - From ""Pitch Perfect 2"" Soundtrack",1wMGXSIK48572zgL6RX8kF,56,0.0561,0.724,184307.0,0.73,0.0749,7.0,0.347,-8.628,1.0,0.11,135.015,4.0,0.559
Rain Sounds,Autumn Rain,5fx09bPIoEiVlEpn3sc2SY,58,2.69e-06,0.0832,88649.0,0.00165,0.78,7.0,0.349,-19.851,1.0,0.156,78.754,4.0,0.0
Jack Ü,Take Ü There (feat. Kiesza),2RpKh7kXSdO8NLrW9VQ46p,62,0.0523,0.542,210000.0,0.879,0.0,6.0,0.171,-1.427,0.0,0.0921,159.888,4.0,0.118
Sofi Tukker,Drinkee,0WE8YTl6GAVHnkfvMfci98,53,0.0557,0.773,297507.0,0.663,0.61,2.0,0.229,-8.101,1.0,0.0496,115.002,4.0,0.324
Marianas Trench,Who Do You Love,5KAgd2yW7tktrKDsJhO9Fr,59,0.122,0.682,232100.0,0.714,0.0,2.0,0.224,-7.511,1.0,0.0534,106.989,4.0,0.56
Billie Marten,Cursive,5Iy1wdO0tMaHwKnfFYtlel,61,0.935,0.494,240400.0,0.267,5.58e-05,0.0,0.128,-11.54,1.0,0.0308,115.117,3.0,0.166
Selena Gomez,Nobody,1JvGjHoDwbekZ9lNVzH0GH,55,0.307,0.575,217440.0,0.453,0.0,3.0,0.0844,-6.824,1.0,0.0348,130.953,4.0,0.0679
Whitey Morgan and the 78's,Me and the Whiskey,6Bvh8a4YhNyqsafMVYlRrd,54,0.000347,0.39,272074.0,0.828,0.144,2.0,0.128,-5.453,1.0,0.0284,81.861,4.0,0.554
Five Finger Death Punch,Digging My Own Grave,4kIGqbWvFxMTObrrMkDunJ,54,0.00536,0.479,227239.0,0.94,0.0,11.0,0.0854,-5.746,0.0,0.0663,155.966,4.0,0.315
TobyMac,Lights Shine Bright,36g3CdSXU0vBSOW4P1dtsZ,55,0.0232,0.702,275587.0,0.579,0.0,8.0,0.892,-8.406,1.0,0.206,81.472,4.0,0.469
Jorge Santacruz Y Su Grupo Quinto Elemento,Scarface Renacido,1tpYFtQ5BsCB8lRug5VPtK,57,0.622,0.761,234147.0,0.706,0.0,7.0,0.0965,-5.15,0.0,0.0472,104.51,4.0,0.899
Jeremih,Woosah,2LkLJhskz3IJZFQHAbmgmt,56,0.406,0.624,329507.0,0.322,0.0,9.0,0.103,-11.794,0.0,0.679,79.988,5.0,0.341
Frankie Cosmos,Young,4LMlviHZfDUXWIZhvGEAKi,56,0.439,0.495,122298.0,0.362,1.67e-05,2.0,0.127,-8.737,1.0,0.0539,104.937,4.0,0.198
Parker McCollum,High Above The Water,288eXU0ypAeWJebnN1OpTU,53,0.0078,0.399,251520.0,0.51,0.0,0.0,0.131,-6.53,1.0,0.027,141.696,3.0,0.119
Ne-Yo,"Friend Like Me - From ""Aladdin""",2JxTIvfbuN6ucvqOBBhk3Z,58,0.201,0.616,182907.0,0.667,0.0,7.0,0.282,-5.606,1.0,0.183,91.008,4.0,0.67
Ariel Camacho y Los Plebes Del Rancho,Yo Quisiera Entrar,5CjrMbWa5HP0cY3sT28RDi,59,0.353,0.534,282885.0,0.618,0.0,0.0,0.323,-4.56,1.0,0.0333,150.267,3.0,0.597
Chief Keef,Semi On Em,3lIbX2uAOYqxlxeCHFWuZn,55,0.0322,0.835,170685.0,0.505,0.0,1.0,0.105,-9.139,0.0,0.363,135.0,4.0,0.356
A$AP Rocky,Holy Ghost,6AHNkRbVzkh95xilnYzDT7,58,0.127,0.545,191200.0,0.779,0.0,10.0,0.349,-6.513,0.0,0.19,75.844,4.0,0.325
Bryson Tiller,Open Interlude,2uYnktBpKbr8YuiLit7WiZ,56,0.707,0.506,161947.0,0.448,0.0,2.0,0.0982,-12.294,0.0,0.215,120.013,4.0,0.385
Halestorm,I Am the Fire,5MapUlM1un2Kh4aZ3IyWcL,59,0.0535,0.384,217173.0,0.955,0.000997,9.0,0.0958,-2.884,0.0,0.266,171.888,4.0,0.199
Elliot Moss,Slip,0OY2KqGxYAUizKfjwsPrbp,57,0.754,0.716,298907.0,0.275,1.85e-05,0.0,0.147,-10.013,0.0,0.0547,63.513,4.0,0.352
Little Mix,Hair,4z0sS7hwnTZTRKZVahth6J,66,0.00857,0.697,209280.0,0.841,4.41e-05,7.0,0.661,-4.339,1.0,0.0399,153.982,4.0,0.697
Sonora Carruseles,Micaela,1m3paVx65imhvCjPx505Oy,58,0.396,0.652,284653.0,0.891,0.0022,0.0,0.0767,-6.858,1.0,0.0524,179.604,4.0,0.934
Bob Moses,Tearing Me Up,6NDt5z8GKIHub37hBQ4x18,59,0.172,0.705,470093.0,0.403,0.00201,0.0,0.615,-9.7,1.0,0.0438,114.992,4.0,0.155
Jamie Lawson,Wasn't Expecting That,1IWv7yYMFplrKaZDUldFJn,54,0.424,0.591,201072.0,0.415,0.000299,6.0,0.111,-6.936,1.0,0.0437,90.483,4.0,0.197
Kacey Musgraves,Somebody To Love,3EFbnBUr70peMlk8g5XzT3,54,0.91,0.454,193027.0,0.3,3.21e-06,10.0,0.224,-8.938,1.0,0.0282,89.134,4.0,0.327
King Gizzard & The Lizard Wizard,Sense,2oeqKWbVwK5Ly2vjwWJKHd,53,0.505,0.534,210653.0,0.6,0.316,5.0,0.188,-9.138,0.0,0.28,202.086,4.0,0.653
Maroon 5,Feelings,2dyyOwe0KxTZTJjjXDeLmU,62,0.00365,0.693,194773.0,0.727,0.0,10.0,0.0576,-5.364,0.0,0.0749,121.937,4.0,0.746
Action Bronson,Actin Crazy,3clX2NMmjaAHmBjeTSa9vV,58,0.197,0.5,239467.0,0.622,0.0,1.0,0.116,-7.282,1.0,0.619,165.503,4.0,0.252
Sports,You Are the Right One,5fLfzMQ6T583mnUke8622M,58,0.16,0.66,172507.0,0.591,0.848,4.0,0.632,-8.497,0.0,0.026,100.034,4.0,0.849
Pentatonix,Misbehavin',6GtFfnl204TH4ztReNW7Hn,57,0.0393,0.75,222853.0,0.512,0.0,10.0,0.108,-6.628,1.0,0.0248,106.972,4.0,0.822
Mac Miller,Cut the Check (feat. Chief Keef),6U1ueRYXTjFHuJ9Ld2LBIW,55,0.0596,0.832,170707.0,0.743,0.0,1.0,0.257,-6.706,1.0,0.228,100.004,4.0,0.522
RJMrLA,Hoes Come Easy,1tVwKHwJ5OfNGIyAuM8HLL,53,0.0489,0.779,166818.0,0.726,0.0,8.0,0.656,-6.94,1.0,0.0317,98.016,4.0,0.451
League of Legends,Worlds Collide,6KMgPewrVRxzeFzRwkFa0M,66,0.0112,0.482,216308.0,0.798,1.48e-06,7.0,0.854,-6.523,0.0,0.0454,110.067,3.0,0.143
TobyMac,Til The Day I Die,2v49NJk4EhgM4xVkNKrfqc,55,0.00766,0.658,227813.0,0.877,2.54e-05,10.0,0.127,-5.502,0.0,0.0352,99.979,4.0,0.346
NF,I'll Keep On,4ViElQuRwSp33VmXzPURf7,56,0.588,0.678,254693.0,0.622,0.0,10.0,0.287,-7.423,1.0,0.0536,82.92,4.0,0.622
Jeremy Zucker,'Bout It (feat. Daniel James & Benjamin O),0AIL1m3mlMi98wKOaJ7uoG,56,0.21,0.892,263359.0,0.619,0.0,10.0,0.0818,-5.728,1.0,0.0968,130.983,4.0,0.92
Surf Curse,Forever Dumb,2ZQSRyJeY3HDJ99w0dFhfg,56,0.0223,0.303,258320.0,0.736,0.0328,1.0,0.107,-12.691,0.0,0.0728,170.826,4.0,0.444
Rodrigo Amarante,Tuyo (Narcos Theme) - A Netflix Original Series Soundtrack,6Dc2tCivms1s2X9myWe4ni,67,0.474,0.72,89293.0,0.422,0.0847,1.0,0.155,-13.338,0.0,0.069,112.219,4.0,0.546
Falling In Reverse,Just Like You,1wQPcfKUzpzrf6gcVqQh04,56,0.00221,0.555,212612.0,0.97,0.0,2.0,0.122,-2.036,1.0,0.0787,112.564,4.0,0.677
Olly Murs,Up,3NKQd1uW2qHjjPpLRIJnzH,53,0.0193,0.69,224293.0,0.845,0.0,9.0,0.101,-4.676,1.0,0.0339,114.948,4.0,0.638
Five Finger Death Punch,This Is My War,4WqYATWt5rX8ukTGDTqAjQ,53,2.13e-05,0.55,175403.0,0.981,0.000179,5.0,0.0936,-3.544,1.0,0.0419,109.985,4.0,0.448
Iration,Reelin,2p4jcOrYpJn3f6FF8GZlIU,54,0.00757,0.654,272747.0,0.733,0.0,6.0,0.112,-4.889,0.0,0.0461,146.924,4.0,0.893
Dove Cameron,Set it Off,7I80zTBTDNnbOiJQ0JLjZr,59,0.0726,0.635,174173.0,0.972,0.0,9.0,0.913,-4.479,0.0,0.174,119.961,4.0,0.611
Brooks Jefferson,Callin' Baton Rouge,7w8nryFVgPW4voepzRO3wW,56,0.447,0.458,157106.0,0.935,0.000356,2.0,0.232,-1.989,1.0,0.0595,107.207,4.0,0.667
Brenda Lee,Rockin' Around the Christmas Tree,6Qx2p4LOhS7r5u3lIky9C8,54,0.645,0.619,124080.0,0.576,0.0,8.0,0.274,-7.312,1.0,0.051,71.072,4.0,0.792
Rhiannon Giddens,Forever Young - From NBC's Parenthood,0QYgtwYCftkAqunXmvkZtr,61,0.371,0.384,261370.0,0.366,9.17e-05,7.0,0.101,-10.65,1.0,0.0329,138.134,4.0,0.199
Marilyn Manson,Killing Strangers,4gacG0EFSqvgVXEbPX8gCY,53,0.00977,0.593,336480.0,0.549,2.78e-06,5.0,0.132,-5.952,1.0,0.0376,60.003,4.0,0.512
Sleep Baby Sleep,Soothing Brown Noise Waves,680gfmxE9oPj43uum5USyc,55,0.113,0.0,93452.0,2.03e-05,0.94,1.0,0.363,-18.75,1.0,0.0,0.0,0.0,0.0
Machine Gun Kelly,Merry Go Round,7k9rcsOLrZBzxIL4cyAipZ,57,0.0877,0.606,245600.0,0.935,0.0,5.0,0.32,-4.106,1.0,0.273,160.154,4.0,0.674
Wun Two,Sk8teing in Central Park,6wUDIvG1swx9ecmBBvO0ZR,56,0.841,0.811,73078.0,0.193,0.929,7.0,0.113,-13.411,0.0,0.386,81.02,4.0,0.545
Bethel Music,Jesus We Love You (Live),1saXUvvFlAQaefZUFVmhCn,56,0.31,0.253,415079.0,0.359,6.16e-06,11.0,0.359,-8.482,1.0,0.0317,115.348,3.0,0.115
Jess Glynne,Don't Be so Hard on Yourself,6jF1nHIMESqft9p33tQYPn,54,0.0608,0.571,211460.0,0.815,0.0,6.0,0.163,-3.267,1.0,0.0321,120.008,4.0,0.664
Peter Sandberg,My Heart Is For You,7tDpSRvJUjQ4kfjQK1pIkc,61,0.843,0.417,334815.0,0.0684,0.6,1.0,0.333,-19.825,1.0,0.0386,105.598,4.0,0.1
La Sonora Dinamita,Mi Cucu,2cUKBUN66IsL9lc8PdISQY,53,0.142,0.743,234707.0,0.858,5.78e-06,7.0,0.311,-5.836,1.0,0.0369,104.815,4.0,0.917
Bomba Estéreo,Soy Yo,4Egb5xP6cniUx0kgZd5zLB,64,0.04,0.888,159800.0,0.581,0.000221,11.0,0.0788,-7.631,0.0,0.172,117.039,4.0,0.798
Tito Y Su Torbellino,Pedron Antrax,0Ld7lnkuiJqBdp0gAHjfRB,55,0.707,0.75,173296.0,0.77,0.0,10.0,0.105,-4.264,1.0,0.0519,96.464,4.0,0.933
Calvin Harris,How Deep Is Your Love - Chris Lake Remix,7foafyqmJYUdhGBpIusueW,63,0.00224,0.727,306227.0,0.85,0.00843,4.0,0.412,-4.991,0.0,0.0425,121.973,4.0,0.28
Coldplay,Birds,3HWDWyIqWuLsTHECx9DvXF,66,0.000315,0.559,229093.0,0.841,0.45,0.0,0.0816,-5.584,1.0,0.0334,105.009,4.0,0.15
Mac Miller,In the Bag,7odIekt1GqLVEAAWdnd9mJ,55,0.301,0.717,275507.0,0.634,0.0,1.0,0.396,-6.887,1.0,0.409,143.812,4.0,0.564
Jeremih,Pass Dat,0xrdZMsJIaxoTHAB4bvGnu,56,0.531,0.886,173840.0,0.511,0.0501,1.0,0.112,-4.691,0.0,0.0972,127.898,4.0,0.261
Sam Smith,Love Is A Losing Game,0FDabUXsNRn1yS65CzEF2Y,61,0.948,0.24,177690.0,0.232,3.06e-05,0.0,0.11,-8.934,1.0,0.0351,74.612,4.0,0.182
Carrie Underwood,Smoke Break,46W2wkCzFerbeQbNz3EIaa,55,0.0513,0.453,198333.0,0.839,0.0,11.0,0.348,-3.702,1.0,0.0511,160.16,4.0,0.55
Bring Me The Horizon,Happy Song,4Smc57rqnTjKvz56WJaunv,59,3.45e-05,0.296,239293.0,0.912,0.00264,5.0,0.389,-3.433,1.0,0.0645,171.931,4.0,0.276
Grupo Innovacion,Manana Que Ya No Este,2xzZpzck6G0WOd3oLrQAAt,55,0.368,0.553,204053.0,0.528,1.6e-06,10.0,0.151,-8.836,1.0,0.0433,162.417,3.0,0.803
Toro y Moi,Lilly,6MDLO5bi8mGexqSwF9KmpH,55,0.0446,0.47,267789.0,0.652,0.0635,3.0,0.311,-6.501,1.0,0.0335,139.975,4.0,0.524
Nathaniel Rateliff & The Night Sweats,Howling At Nothing,072XFpSbDJPCRxILkfUbxp,56,0.246,0.583,189853.0,0.828,0.000121,10.0,0.103,-4.186,1.0,0.0612,99.843,4.0,0.709
CHVRCHES,Clearest Blue,0eozuFNutbnEbWKOvf4W86,55,0.0155,0.649,233762.0,0.802,0.00255,1.0,0.0652,-7.148,1.0,0.0328,123.036,4.0,0.163
Daniel Caesar,A Cappella,3XlzpaHje8MlpaGe8twgr7,57,0.862,0.191,88916.0,0.314,2.57e-06,9.0,0.171,-10.949,0.0,0.0347,70.03,5.0,0.121
X Ambassadors,Renegades - Live Session / Acoustic Version,1G3aUus1vknwZhl3CrsbUp,62,0.628,0.684,181987.0,0.601,0.000729,2.0,0.116,-6.485,1.0,0.0455,88.394,4.0,0.427
Lil Dicky,Personality (feat. T Pain),5NLT6uux4omoMlIFlBxRSI,55,0.224,0.738,258837.0,0.709,0.0,5.0,0.504,-4.87,0.0,0.238,95.945,4.0,0.832
The Arcadian Wild,Hers,2Xt4sHDXLJlOYsPL2oV1RN,59,0.971,0.302,161750.0,0.187,0.898,8.0,0.118,-18.961,1.0,0.0579,132.937,4.0,0.0873
Drake,30 for 30 Freestyle,1DmnEYXa4WfbdhAPwNzgD8,56,0.671,0.707,253935.0,0.619,0.0,4.0,0.123,-9.143,0.0,0.409,88.955,4.0,0.317
Josh Ward,Together,5y4kIhxMGxEqmUTDdbf0jI,53,0.027,0.462,246373.0,0.714,8.76e-06,3.0,0.101,-6.911,1.0,0.0341,135.997,4.0,0.458
Trey Songz,About You,2ssYQKMqVUkoQgi02PmDPB,57,0.0959,0.582,196900.0,0.564,0.0,0.0,0.26,-4.066,0.0,0.0837,204.002,4.0,0.718
Kodak Black,Hollyhood,54bM3ODmQGj07tLM24lhkV,54,0.416,0.797,190093.0,0.371,0.0,5.0,0.134,-7.713,0.0,0.278,115.046,4.0,0.284
Bryson Tiller,The Sequence,5vjV8rtLO9H1XVMFTXSbnZ,56,0.172,0.433,194013.0,0.499,0.0,1.0,0.346,-8.499,0.0,0.357,195.842,4.0,0.545
Old Dominion,Crazy Beautiful Sexy,3nC688MXGnFDAcL3lU1Ray,54,0.328,0.73,188160.0,0.826,1.86e-06,8.0,0.0725,-4.33,1.0,0.0371,96.974,4.0,0.871
Alabama Shakes,Future People,2g2iRWlBoOVvvW0a8pbhRK,52,0.115,0.382,201613.0,0.777,0.3,11.0,0.0984,-4.343,0.0,0.0538,154.41,4.0,0.534
Carly Rae Jepsen,Last Christmas,1jjuOT18tPbqXhaxvsBani,63,0.391,0.724,212453.0,0.645,5.84e-05,2.0,0.373,-4.955,1.0,0.0326,106.003,4.0,0.516
Alina Baraz,Maybe,1sP3WrXSr0g2A0VIKfn6Uu,55,0.196,0.611,216000.0,0.557,0.0,2.0,0.429,-7.813,0.0,0.17,120.071,4.0,0.201
Juicy J,For Everybody,1qJjofprTOxvqkIAdDixaP,55,0.272,0.977,268533.0,0.334,0.0,0.0,0.109,-7.983,0.0,0.121,119.982,4.0,0.137
Future,Rich $ex,2onCHFrhTinyUc6OawwU4Z,55,0.148,0.758,240160.0,0.482,6.88e-06,6.0,0.135,-11.202,0.0,0.168,111.896,4.0,0.0977
Big Daddy Weave,My Story,6Dkou08rjWrgGijVmoAVZp,54,0.0156,0.574,278320.0,0.712,0.0,0.0,0.103,-6.791,1.0,0.0352,140.012,4.0,0.262
Quinn XCII,Stung,2nyQovS5Cj2JUUBv5piGVr,55,0.331,0.795,234661.0,0.638,0.0,1.0,0.106,-5.481,1.0,0.0629,118.14,4.0,0.24
The Barden Bellas,Bellas Finals: Price Tag/Don’t You (Forget About Me)/Give Me Everything/Just The Way You Are/Party In The U.S.A./Turn The Beat Around,07o54snAilKYHsW8bGFe9x,54,0.574,0.486,216413.0,0.694,0.0,0.0,0.125,-5.8,1.0,0.141,109.41,4.0,0.248
Denzel Curry,Ice Age,594suifkodzqXMkJlkKRQd,55,0.00563,0.462,171908.0,0.623,0.0,5.0,0.767,-8.174,0.0,0.119,109.237,4.0,0.42
Ethereal,Beef,2ctl2YVjBnxDO3OMf1Haay,55,0.201,0.78,213333.0,0.759,0.0,7.0,0.276,-5.046,1.0,0.267,117.03,4.0,0.767
Maluma,La Temperatura (feat. Eli Palacios),03f28Kmu5AlIdKAfEJiI8F,63,0.0515,0.763,224787.0,0.82,4.65e-05,1.0,0.316,-4.873,0.0,0.0373,119.971,4.0,0.905
7eventh Time Down,God Is on the Move,4YZkx9hCBOdaI71lzKEnOx,54,0.00964,0.58,176616.0,0.884,1.5e-06,6.0,0.116,-4.358,1.0,0.0381,105.927,4.0,0.464
CRUISR,Throw Shade,3dXjAh7UEuCJnLIeFKNkxd,55,0.0138,0.559,172987.0,0.784,0.0,7.0,0.0619,-7.051,1.0,0.0428,160.017,4.0,0.867
Sabrina Carpenter,Eyes Wide Open,4pbrp5dxpqjfaf4GiS6YuO,59,0.00435,0.584,192720.0,0.641,1.22e-06,1.0,0.113,-6.637,1.0,0.0284,88.033,4.0,0.353
A$AP Rocky,Pharsyde (feat. Joe Fox),6J9FgTr3z44Bw6ABeVL415,57,0.0541,0.639,222333.0,0.56,0.752,9.0,0.131,-15.123,0.0,0.0844,130.005,4.0,0.499
Troye Sivan,HEAVEN,5VrgqxF4HM4NgCboCTbMnL,54,0.0751,0.518,261114.0,0.725,2.39e-05,8.0,0.09,-7.492,1.0,0.129,144.032,4.0,0.328
Johann Pachelbel,"Canon in D Major, P.37",1p8Po4X9rWvMOuGR2vhVI2,61,0.988,0.407,288853.0,0.122,0.942,2.0,0.113,-17.925,1.0,0.0427,105.484,4.0,0.216
weird inside,just ask,299vmLW2iaQxe8y9HLWNiH,57,0.9,0.51,173846.0,0.213,0.0487,6.0,0.0978,-6.717,0.0,0.176,77.976,4.0,0.173
Daddy Yankee,Sígueme Y Te Sigo,7F7kL3i6SDEIbDcoJZGiig,66,0.069,0.736,209787.0,0.878,6.39e-05,1.0,0.756,-3.604,0.0,0.0428,100.025,4.0,0.663
G-Eazy,One Of Them,4wckW1OjAM2z6elKQdqUpi,57,0.00268,0.597,199520.0,0.724,0.0,2.0,0.111,-7.764,1.0,0.0487,110.012,4.0,0.325
Rhiannon Bannenberg,India's Lament,2I2mF5P9ZkkE1bU4AMhQ27,59,0.995,0.33,161750.0,0.0206,0.874,0.0,0.0578,-25.858,1.0,0.0492,64.419,3.0,0.288
Nico & Vinz,That's How You Know (feat. Kid Ink & Bebe Rexha),3icbmPGKTsKAa0IinkizCM,63,0.44,0.769,186443.0,0.437,0.0,1.0,0.116,-6.406,1.0,0.0363,103.921,4.0,0.737
Breaking Benjamin,Breaking the Silence,6AGQ7pKkcnc6RVjtARt1ph,56,3.98e-05,0.476,181667.0,0.907,4.32e-06,7.0,0.353,-3.938,1.0,0.0593,96.515,4.0,0.303
Los Huracanes del Norte,Nada Contigo,69xJXPXJeaJKF1mZWQtdgB,56,0.134,0.598,172539.0,0.399,0.0,10.0,0.0906,-7.87,1.0,0.0449,148.146,3.0,0.543
LunchMoney Lewis,Bills,7rlCeTnjn0plPZkVAcctPZ,62,0.274,0.699,204600.0,0.747,0.0,5.0,0.486,-3.453,1.0,0.0964,126.001,4.0,0.683
4B,Pop Dat,5mvXiroNv8swMbCaKOwuuN,58,0.00441,0.63,224052.0,0.851,0.0218,1.0,0.0939,-4.61,1.0,0.319,150.054,4.0,0.573
Hawk Nelson,Drops In the Ocean,3qEOommLiDYvxoZfsB3ONu,53,0.0218,0.595,201733.0,0.758,0.0,2.0,0.162,-4.094,1.0,0.033,126.963,4.0,0.517
Abhi The Nomad,Floors,5YHMaDiaGGYs5QyJ2CBDXJ,55,0.513,0.613,210341.0,0.857,0.00105,2.0,0.268,-7.003,1.0,0.0476,131.962,4.0,0.32
BTS,Boyz with Fun,1pePqg6hTMeaTZNNECqT03,61,0.0808,0.704,244156.0,0.959,0.0,1.0,0.383,-2.607,0.0,0.192,116.024,4.0,0.751
Matthew West,Grace Wins,3wF0rpX1njF2FLFGc45rxV,54,0.00831,0.554,264387.0,0.887,0.0,8.0,0.121,-4.766,1.0,0.0663,111.983,4.0,0.516
