Artist,Track Name,Track ID,Popularity,Acousticness,Danceability,Duration_ms,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
Shoreline Mafia,Bottle Service,4k0ZX0KlMBEOlTp5vexIrT,66,0.113,0.849,156837,0.582,0.0,8,0.152,-6.407,1,0.214,100.049,4,0.516
pewdiepie,Bitch Lasagna,1AKGJQIHP3dIPuhOjdxD6a,72,0.0133,0.795,134417,0.789,0.0,2,0.113,-5.21,1,0.259,149.961,4,0.535
Kacey Musgraves,"Oh, What A World",5ToJzoVfLYyF7ohMOBNObi,66,0.642,0.503,241467,0.536,0.00143,4,0.111,-7.229,1,0.0259,90.966,4,0.21
Ariana Grande,successful,5YeHLHDdQ4nKHk81XFWhCU,70,0.107,0.847,227387,0.603,7.4e-06,0,0.106,-4.607,0,0.0397,114.045,4,0.735
Anson Seabra,Robin Hood,5dyihZecYMcEPq09Bk2OL2,70,0.952,0.634,221538,0.153,0.0,4,0.134,-14.409,1,0.0622,77.77,4,0.318
Kina,Baby You're Worth It,6vJ6FR4WtlKSxe8lmh3F1C,72,0.685,0.695,130926,0.253,0.14,2,0.105,-15.884,1,0.0461,120.033,4,0.264
The Chainsmokers,Sick Boy,58kZ9spgxmlEznXGu6FPdQ,76,0.109,0.663,193200,0.577,0.0,11,0.12,-7.518,0,0.0531,89.996,4,0.454
Joji,R.I.P. (feat. Trippie Redd),4wJ8dJKBAxdDe5cUx8K779,68,0.618,0.716,158726,0.515,0.257,11,0.136,-9.651,0,0.0305,99.284,4,0.383
Normani,Waves (feat. 6LACK),2qHk6Nz5glNQrjW8Rhd5kv,69,0.415,0.578,215671,0.588,0.0,0,0.114,-4.92,0,0.255,79.174,5,0.3
for KING & COUNTRY,Burn The Ships,6qNSq6OKjNgXAn3Kj9HBKf,67,0.16,0.497,276400,0.542,1.4e-05,5,0.084,-7.398,1,0.0315,93.57,4,0.0707
Michael Ray,Her World Or Mine,3cFWIhrapYb2VoNOUbo9Re,66,0.635,0.568,208507,0.499,0.0,4,0.122,-6.597,1,0.0288,143.761,4,0.243
YNW Melly,Butter Pecan - Bonus Track,5k839GqASwcI2yTjBVSxdu,66,0.0896,0.806,223493,0.691,0.0,5,0.211,-7.997,0,0.244,130.023,4,0.468
Lil Peep,16 Lines,6akBF8JWM8lrpqejdwIfYI,71,0.0663,0.607,244907,0.45,1.12e-05,0,0.107,-8.507,1,0.0338,105.992,4,0.121
for KING & COUNTRY,God Only Knows,4ElNxglBjcrASiGn58t9Jm,66,0.395,0.597,229760,0.417,8.35e-06,2,0.128,-7.952,1,0.0502,143.839,4,0.263
Pink Sweat$,Cocaine,4p9SsNv4SaXq8yUFk55Hp7,64,0.836,0.455,131500,0.228,0.0,5,0.106,-12.343,1,0.0364,118.499,3,0.142
Nipsey Hussle,Hussle & Motivate,2hVtGnJeHOo0EqjzYXNFg5,66,0.00369,0.836,258520,0.779,0.000173,7,0.58,-3.829,1,0.0519,119.908,4,0.555
Lady Gaga,Always Remember Us This Way,74iZuPGwyL33VlTr6jTnab,77,0.299,0.553,210200,0.502,0.0,0,0.764,-5.972,1,0.0409,129.976,4,0.296
I DONT KNOW HOW BUT THEY FOUND ME,Choke,37mfTcSlX60JtAvAETytGs,69,0.00139,0.516,195717,0.85,0.0,4,0.296,-3.909,0,0.0706,120.324,4,0.583
Aminé,Invincible,6VS7wKwtvL2FvTupYSWZ9e,69,0.141,0.724,196387,0.6,0.000218,10,0.104,-4.391,0,0.29,86.984,4,0.466
Christian Nodal,No Te Contaron Mal,1LO951RWD10l9Vys0NrFty,74,0.388,0.617,156947,0.57,0.0,9,0.143,-3.074,0,0.0374,163.2,4,0.632
EXO,Love Shot,0yB4jrSwN0bFtFRDR5vyMj,76,0.0702,0.689,200306,0.678,0.0,5,0.0889,-4.287,0,0.119,145.883,4,0.335
Peter Manos,In My Head,3InxJ55D8l1e4ZER6DRqvP,71,0.745,0.499,214533,0.181,0.00123,9,0.106,-15.359,0,0.0429,111.956,4,0.0747
Machine Gun Kelly,RAP DEVIL,63TyoT9Ee03rQxv8xmdJ2l,70,0.217,0.895,286117,0.839,3e-06,0,0.239,-4.512,1,0.227,149.951,4,0.756
Juice WRLD,End Of The Road,24BNgrtp6Fag4M5BQPEgsV,67,0.0568,0.373,162981,0.717,0.0,1,0.114,-5.833,0,0.083,109.977,5,0.293
Twenty One Pilots,Morph,01vv2AjxgP4uUyb8waYO5Y,72,0.0747,0.734,258853,0.607,0.000577,8,0.0968,-7.249,0,0.0806,90.023,4,0.518
Ruel,Say,5VjTlCuX8C11QDunDwvyNh,71,0.771,0.617,227434,0.315,0.0,3,0.0809,-7.998,1,0.0326,119.822,3,0.447
6LACK,Switch,29ZZAShKhwRUuKULSNtxX6,70,0.0409,0.66,207071,0.658,0.00595,7,0.102,-6.127,1,0.0387,176.701,4,0.153
Lenin Ramírez,Rolling One,40hjNYfeyudUJU3QHGW0t1,70,0.619,0.768,243460,0.773,2.1e-06,7,0.213,-3.582,1,0.0325,107.535,3,0.804
YoungBoy Never Broke Again,Through The Storm,2u6XJ2PPaCyyRJqC0x6TMH,65,0.631,0.881,163567,0.581,0.0,5,0.0986,-5.162,1,0.0901,78.508,4,0.876
Gunna,Top Off,0HCnj7pfrvshnocOJUFeit,67,0.0103,0.906,197420,0.395,0.000195,1,0.117,-11.277,1,0.206,146.056,4,0.376
mxmtoon,cliché,2h3Q3wDxLNfBh0yX8d3jib,69,0.908,0.541,184272,0.208,0.0,1,0.163,-17.989,0,0.368,94.927,4,0.65
No Jumper,Hard (feat. Tay-K and BlocBoy JB),32OkBQinMWqa7ZydEkHqVi,67,0.113,0.886,138997,0.542,0.0,1,0.151,-5.424,1,0.338,83.519,4,0.314
Lil Peep,Runaway,1FBi1YWCAxlRmfuUbMINqO,71,0.44,0.399,192760,0.591,0.0616,6,0.446,-8.792,0,0.052,79.892,3,0.175
Maluma,Mala Mía,62o8KoI44JfN7aYxgTnPvh,76,0.31,0.749,183753,0.752,0.0,6,0.232,-4.883,1,0.345,180.049,4,0.901
Charlie Puth,Done for Me,1lsBTdE6MGsKeZCD6llNu7,72,0.193,0.856,180493,0.632,0.0,6,0.0688,-3.692,0,0.074,112.009,4,0.697
J Balvin,Mi Gente,7COfe3P7KgfwDwIRB8LIDw,76,0.0168,0.548,185040,0.704,2.25e-05,11,0.143,-4.838,0,0.0777,104.666,4,0.288
Metro Boomin,"No More (feat. Travis Scott, Kodak Black & 21 Savage)",42k9e2hgl98IdgkXLg4pxs,69,0.413,0.636,265120,0.501,0.0,11,0.339,-7.26,0,0.329,82.309,4,0.196
Maisie Peters,Worst of You,54iSfkh69fxhnSNrgvTEBp,73,0.558,0.741,197369,0.466,0.0,4,0.0583,-7.258,1,0.0357,102.058,4,0.351
Joyner Lucas,I Don't Die,3NSmC1EQKOdUe6KhMrDDk5,69,0.099,0.743,224735,0.876,0.0,1,0.119,-4.326,1,0.301,149.041,4,0.574
Gregory Alan Isakov,San Luis,7gDNQLV9cr8449LFrQbk5J,70,0.86,0.567,272347,0.434,0.257,7,0.115,-12.755,0,0.0349,82.459,4,0.254
Panic! At The Disco,Roaring 20s,0wdV94AXGRphrbkDWLNzVC,69,0.0467,0.271,186600,0.948,0.0,1,0.163,-2.207,1,0.263,83.19,4,0.515
Joji,Demons,77UXyXy6qie0sOtLdEIH4A,69,0.416,0.464,176804,0.378,0.0917,2,0.0966,-11.354,0,0.143,164.486,5,0.037
Dayglow,Hot Rod,471NHDGtcCvi62xCMpIONn,67,0.0279,0.707,204014,0.767,0.000295,7,0.169,-7.072,1,0.0323,139.985,4,0.832
Riley Green,Georgia Time,5XqHOqbjKb7YsQV6f3eGeD,65,0.0403,0.594,221200,0.621,0.0,6,0.117,-6.23,1,0.0274,77.005,4,0.679
GoldLink,Got Friends,1PVza5KmhSJhz12OewWciE,68,0.104,0.691,226963,0.75,0.0,10,0.123,-3.934,0,0.347,143.744,4,0.345
Joey Trap,Tables,5CEqIyfuiSa1MTTUh8kr7f,67,0.00716,0.949,155500,0.525,0.0,1,0.101,-7.096,1,0.169,100.068,4,0.26
boy pablo,Feeling Lonely,5uIRujGRZv5t4fGKkUTv4n,70,0.014,0.635,197947,0.537,3.72e-05,6,0.103,-10.45,0,0.0536,117.942,4,0.885
Tee Grizzley,Fuck It Off (feat. Chris Brown),3jGYpYY6jm48GArqKDnuwG,69,0.0728,0.801,147600,0.578,0.0,1,0.185,-7.148,1,0.201,100.032,4,0.126
Smokepurpp,Nephew (feat. Lil Pump),0ibOcbkp2XG46Do8jcy0bL,69,0.00422,0.792,202963,0.454,0.0,9,0.285,-6.753,1,0.458,161.993,4,0.674
J. Cole,Photograph,0bhnUFDQFCEHCBlsQfHnj5,67,0.0299,0.825,218954,0.487,0.0,1,0.0868,-6.416,1,0.233,105.05,3,0.372
DaniLeigh,Lil Bebe (feat. Lil Baby) - Remix,2fwkl5Z8ujDtAh6qxEA5x0,69,0.0481,0.856,174720,0.485,0.0,5,0.108,-5.519,0,0.0597,136.005,4,0.0929
Lake Street Dive,Good Kisser,7BDbyDs5FUmnh955RABFd7,65,0.119,0.485,218493,0.591,0.00278,10,0.0787,-3.888,1,0.0453,160.336,4,0.636
Janelle Monáe,Make Me Feel,5gW5dSy3vXJxgzma4rQuzH,69,0.132,0.859,194230,0.413,0.0,1,0.334,-7.399,1,0.182,115.035,4,0.697
H.E.R.,Hard Place,4IablJ6SqVNGY4vrseyKxu,69,0.179,0.614,271733,0.719,1.72e-05,9,0.163,-4.694,1,0.0955,160.075,4,0.34
Rainbow Kitten Surprise,It's Called: Freefall,474uVhyGgK5MtY9gMcDgGl,66,0.632,0.744,152293,0.516,0.0,2,0.605,-6.365,1,0.0513,97.944,4,0.281
Tory Lanez,Shooters,6TrjaOqUwdKQ7KNxJr2s9Y,68,0.115,0.639,208173,0.547,0.0,7,0.373,-6.237,0,0.0434,129.939,4,0.117
Jason Aldean,Rearview Town,5WA2SHuL5eesmPnYflNzlT,65,0.023,0.526,184173,0.85,0.0,10,0.0948,-4.47,0,0.0313,141.973,4,0.338
Alesso,REMEDY,6jreFSOTUAViWjKyzOC4Kg,79,0.269,0.601,190295,0.775,0.0,0,0.0883,-4.612,1,0.0473,119.964,4,0.483
Playboi Carti,Fell In Luv (feat. Bryson Tiller),1s9DTymg5UQrdorZf43JQm,66,0.0268,0.657,206333,0.668,0.0,2,0.32,-6.208,1,0.137,162.995,4,0.226
Joji,WANTED U,0Y9D1Bc4fAkeZnVsGKdij6,69,0.105,0.305,251015,0.715,0.0495,7,0.0906,-7.54,1,0.0554,82.977,4,0.29
A$AP Rocky,Fukk Sleep,1AqemxWsT0iGg5Lvkm16Bt,72,0.443,0.793,192973,0.412,7.43e-05,2,0.219,-9.305,1,0.364,135.937,4,0.307
Selena Gomez,Back To You,514rhnksEwHUh6LxXsQ4Y9,76,0.0984,0.6,210240,0.683,1.26e-06,6,0.11,-6.271,1,0.0493,102.036,4,0.494
The 1975,TOOTIMETOOTIMETOOTIME,33DzKnwuBE6lfOiADwzd5E,72,0.177,0.667,207851,0.824,0.0152,8,0.0933,-5.867,1,0.0665,114.998,4,0.518
Cosmo Sheldrake,Birthday Suit,2FpGKiMD2kGDn8Lb9RLRLk,65,0.828,0.739,80407,0.575,7.35e-05,8,0.121,-8.109,1,0.22,62.474,4,0.532
Meek Mill,Uptown Vibes (feat. Fabolous & Anuel AA),2tnlNVAhuQGgoFJxALVeXx,68,0.0459,0.655,190412,0.835,0.0,1,0.409,-3.451,1,0.059,91.035,4,0.165
$uicideBoy$,122 Days,1ZKueMWFwl6qPxczBLqJII,68,0.395,0.763,184324,0.381,7.97e-06,6,0.568,-13.211,1,0.279,130.968,4,0.0976
Roderick Porter,I Didn't Realize How Empty My Bed Was Until You Left,0FWsLGmt2wFmXGJysC9Qn9,68,0.298,0.872,170906,0.752,0.0,4,0.138,-9.425,1,0.156,118.002,4,0.327
Mau y Ricky,Desconocidos,0s5DNDV6LAKn2u2Ufa3VjQ,81,0.146,0.709,204453,0.771,3.29e-06,7,0.249,-4.598,1,0.166,174.006,4,0.709
Vinny West,No Face No Case,3ZIc9JjtVQadMkew71IhLf,66,0.728,0.953,191687,0.374,0.0,4,0.27,-11.926,0,0.39,102.998,4,0.525
Martin Garrix,High On Life (feat. Bonn),4ut5G4rgB1ClpMTMfjoIuy,79,0.0129,0.414,230762,0.486,0.0,6,0.111,-6.431,0,0.0311,128.038,4,0.368
ZAYN,Good Years,1V1NpX9DlBb9koXof9nIBF,74,0.55,0.638,180120,0.411,0.0,2,0.141,-5.979,1,0.042,96.969,4,0.158
League of Legends,RISE,69Sy7207dnixZ6w7RSV9Kb,76,0.0169,0.459,192881,0.663,0.0,8,0.0621,-5.939,0,0.1,176.791,4,0.412
King Princess,Holy,7FVGIPgLMDChTffvG2LuHV,68,0.134,0.614,174667,0.585,0.000129,10,0.0948,-9.483,1,0.164,169.905,4,0.211
Shotgun Willy,Cheat Codes for Hoes,10iTEeb8hoM5jBGh0OxBOO,69,0.651,0.715,141663,0.55,0.000292,10,0.172,-10.293,0,0.425,116.669,4,0.824
Peach Pit,Peach Pit,0ZK8TGOsngrstVPsnrHbK1,68,0.00322,0.515,287080,0.804,0.00229,6,0.149,-5.345,0,0.0398,123.969,4,0.298
Maluma,Corazón (feat. Nego do Borel),5cepAtqnEQ6yVG6088zMMu,76,0.328,0.722,184720,0.738,1.47e-05,9,0.198,-6.073,0,0.247,198.075,4,0.748
Nicki Minaj,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",4Uy3kNxW2kB8AEoXljEcth,71,0.0166,0.766,174893,0.881,2.3e-06,9,0.347,-5.158,0,0.137,112.027,5,0.674
Bad Bunny,RLNDT,6pZHZndlo57dPCYnvlYFOE,71,0.263,0.6,284853,0.528,0.0,0,0.588,-6.554,1,0.0308,108.025,4,0.142
Dream Runner,Magica,75D9esOK7ASfcREQAvbtql,69,0.944,0.0951,177214,0.0872,0.96,7,0.0905,-24.168,1,0.0371,87.653,1,0.0389
Shinedown,MONSTERS,1qAuIPMALdFtGv2Ymjy5l0,67,0.00204,0.487,248373,0.9,6.42e-06,5,0.11,-4.54,1,0.0529,149.959,4,0.377
Drake,Emotionless,5Psnhdkyanjpgc2P8A5TSM,69,0.0249,0.413,302173,0.677,0.0,1,0.0793,-5.12,1,0.255,172.501,4,0.0845
Teyana Taylor,Rose In Harlem,38HcgcQC4suvti0Sa0e5yc,68,0.468,0.543,222828,0.567,0.0,2,0.171,-5.241,0,0.129,143.744,4,0.351
Julia Michaels,Jump (with Trippie Redd),2OvV4NjEBRE9v8Oo7QeUCq,69,0.25,0.654,207857,0.547,0.0,10,0.0961,-6.598,1,0.127,173.981,4,0.507
Marc Anthony,Está Rico,2wRkBumdItthjYP9XknImg,73,0.266,0.817,215151,0.74,0.0,11,0.0992,-4.566,0,0.283,130.04,4,0.674
SadBoyProlific,Dead and Cold,1A43TfohQt3H6K5zg28ExD,70,0.867,0.793,89652,0.441,0.0,2,0.111,-10.297,0,0.579,74.746,4,0.753
Cosculluela,Madura (feat. Bad Bunny),0r9d60ZYPAlFHq8qnUtkXN,73,0.138,0.878,190909,0.555,1.34e-06,1,0.151,-7.639,0,0.202,88.029,4,0.751
James Arthur,Rewrite The Stars (with James Arthur & Anne-Marie),6mQLN3zRtAp6ovjusyYKrV,77,0.237,0.67,218293,0.743,0.0,10,0.465,-4.993,1,0.0393,125.944,4,0.571
No Rome,Narcissist (feat. The 1975),4qjLvvBh5ZeKEPyShKRf06,70,0.219,0.543,195502,0.682,1.53e-06,3,0.085,-5.81,1,0.112,179.972,4,0.424
Lil Donald,Do Better,4u81A6n7C0MonCyMx4lmMy,65,0.714,0.802,206557,0.42,4.1e-06,5,0.11,-9.131,0,0.101,130.119,4,0.603
A Boogie Wit da Hoodie,Skeezers,2A4vCndSkZ3jd5nfh3a8gc,67,0.558,0.792,198054,0.484,0.0,7,0.134,-7.801,0,0.155,140.019,4,0.353
xerLK,Sandy Foam,3UTIDzn7QvyeU4fl09Wa2B,69,0.979,0.241,145714,0.0628,0.936,2,0.0865,-26.156,0,0.0488,70.024,3,0.039
Ski Mask The Slump God,COOLEST MONKEY IN THE JUNGLE,1D23GEeQ32aqLw5ZnY3Ivp,66,0.324,0.893,152213,0.676,0.0,9,0.0968,-4.867,0,0.227,125.923,4,0.804
Lenin Ramírez,El de la Gorra 27,1LV6zxUFIUyePwsdFHNIYA,71,0.781,0.663,200071,0.785,2.33e-06,11,0.113,-3.874,0,0.0365,107.455,3,0.84
5 Seconds of Summer,Want You Back,2vHfabj6nFebekTYODqntl,71,0.00699,0.618,173082,0.867,1.03e-06,0,0.202,-4.915,1,0.0439,98.03,4,0.579
Diplo,Wish - Trippie Mix,6IpvkngH89cA3hhPC84Leg,66,0.232,0.561,176874,0.832,0.0,9,0.107,-7.661,1,0.0717,93.991,4,0.666
Mitchell Tenpenny,Alcohol You Later,5SO7pvSFiXwU0e1z7C4X7H,65,0.0259,0.671,186600,0.597,0.0,8,0.116,-7.011,1,0.0351,100.039,4,0.422
Lil Baby,Never Needed No Help,7cEZShpmZ7dencnV8ibyUS,65,0.0467,0.713,195635,0.495,0.0,5,0.215,-6.885,0,0.11,130.044,4,0.426
Banda Los Sebastianes,A Través Del Vaso,1uqjLVaSyTkdDvfGAmXrHo,69,0.621,0.649,180120,0.529,0.0,2,0.0563,-4.895,0,0.0398,144.869,4,0.964
Alec Benjamin,Outrunning Karma,2W0AJEbIC2vdZTV2nVSAsg,70,0.655,0.416,188851,0.649,2.82e-06,11,0.12,-5.271,0,0.0385,112.482,3,0.474
Brett Young,Chapters,4tQhxBKakIwoWZ7tuGBr7d,65,0.179,0.589,237107,0.613,0.0,11,0.0967,-6.816,1,0.0379,81.015,4,0.643
Lenin Ramírez,Recordando a Manuel,3JuPa0jxEAacGtz4mAKVZA,72,0.427,0.739,208118,0.744,2.23e-05,10,0.317,-1.589,1,0.0376,120.083,3,0.97
Billie Eilish,MyBoi - TroyBoi Remix,1T3E8z6VMXSsACrBSQHTkN,71,0.00626,0.879,211304,0.58,0.0433,2,0.0653,-4.797,1,0.0883,92.004,4,0.312
6ix9ine,STOOPID,1KWLyoPChJrBQFscO8NW8D,70,0.114,0.724,143250,0.685,0.0,3,0.1,-4.068,0,0.321,150.016,4,0.862
Godsmack,Bulletproof,6w7ily4cFWEPO0XWFQYeUO,65,0.000198,0.39,177048,0.91,0.0,5,0.156,-3.268,0,0.133,162.253,4,0.644
5 Seconds of Summer,Lie To Me,3567eNX2L3RkkMkwspncMH,73,0.0115,0.633,150467,0.478,0.0,0,0.103,-5.571,1,0.0359,159.951,4,0.692
Lil Peep,Sex with My Ex,0H1Had94fszD13qsFsP1U5,70,0.0472,0.497,213640,0.77,0.0,6,0.102,-4.298,1,0.0757,167.892,4,0.47
YoungBoy Never Broke Again,Genie,2ulXW6DPrhTDt7ZqqYDdhu,65,0.286,0.598,194792,0.605,0.0,7,0.0875,-4.92,0,0.452,159.517,4,0.513
Kodak Black,Gnarly,40Rpg3LkZwwzuHJ3GdjMma,67,0.469,0.764,186403,0.784,0.0,10,0.123,-4.003,0,0.0833,144.981,4,0.51
T3R Elemento,En Menos de Un Minuto,0laoKkCyhp5HW3wGejhPV5,68,0.554,0.702,177714,0.621,0.0,7,0.226,-6.884,1,0.0296,114.532,3,0.581
Burna Boy,Ye,3FskQrDXcY24ur2fCvz35O,75,0.0181,0.503,231618,0.592,0.00014,5,0.169,-5.923,0,0.444,201.85,4,0.344
Nicki Minaj,Bed (feat. Ariana Grande),3L4GsGLgxpHieVQH86H8bv,72,0.0348,0.757,189533,0.73,6.17e-05,7,0.136,-6.304,1,0.187,90.013,4,0.451
Meghan Trainor,No Excuses,7fCNUWi6uflDTQ08srxMZk,71,0.0224,0.827,152862,0.658,0.0,6,0.0417,-3.846,1,0.0517,115.016,4,0.523
Mac Miller,Programs,1883mCuSqnfnrWoq8i3myH,67,0.0809,0.88,190187,0.569,5.82e-05,10,0.214,-6.517,0,0.221,134.924,4,0.474
Goody Grace,Two Shots (feat. gnash),1746Hs7bQJMMYAZvVYM3ig,65,0.0542,0.768,179915,0.408,0.0,4,0.106,-8.551,0,0.0714,129.96,4,0.0905
Yung Pinch,20 Years Later,5fPZ5rlUHzHfNY0Eda4T8o,64,0.234,0.76,215189,0.517,1.12e-06,9,0.113,-7.283,0,0.11,144.972,4,0.545
Bankrol Hayden,29,294r8rdOqr0Nv1vuV5u8Qv,66,0.804,0.784,116715,0.391,0.0,3,0.18,-10.628,1,0.215,90.789,4,0.711
Layton Greene,Myself,2XiAlDIvYgudvl01wdpGRI,65,0.723,0.357,222912,0.533,0.0,11,0.101,-8.126,1,0.0777,138.086,4,0.318
YoungBoy Never Broke Again,Overdose,3A1BaBGT3HgzuDrV9pgX9v,64,0.224,0.809,176990,0.845,0.0,10,0.638,-5.843,0,0.352,90.015,4,0.67
Anna Clendening,Boys Like You,2JtuQZHQAtNO13O8KLQSxE,70,0.23,0.664,187349,0.607,0.0,2,0.164,-8.822,1,0.113,95.958,4,0.541
Kali Uchis,Just A Stranger (feat. Steve Lacy),1HA2V2EfAgJUBVOju4YfiB,67,0.127,0.745,177697,0.672,0.0,9,0.103,-5.738,1,0.0346,108.031,4,0.641
KIDS SEE GHOSTS,Feel The Love,3aUFrxO1B8EW63QchEl3wX,68,0.126,0.58,165053,0.469,7.32e-05,0,0.099,-5.946,0,0.104,110.573,4,0.369
Loote,Your Side Of The Bed,3PWKPX3YJAHBL8JozsWTMC,69,0.0649,0.781,197147,0.742,0.0,8,0.293,-4.978,1,0.0296,109.915,4,0.91
Daddy Yankee,Dura,6KuqAtoeVzxAYOaMveLNpH,77,0.174,0.783,200480,0.84,0.0,1,0.412,-3.416,1,0.051,95.001,4,0.839
"Tyler, The Creator",OKRA,74ZovzRxHBvCq5yIwe8boh,67,0.0456,0.589,151027,0.57,1.51e-06,1,0.137,-9.54,1,0.361,136.203,4,0.441
Dream Shard,Baby Dreams PT 2,2ynHMuxTmMJ8DXfV49xsWA,71,0.984,0.144,102563,0.888,0.699,10,0.106,-30.462,0,0.0582,139.074,4,0.00987
Future,Realer N Realer,4VMiNOpnjRwSCwmHaUfOMM,66,0.0117,0.73,170920,0.465,0.0,1,0.28,-6.29,1,0.278,148.028,4,0.367
Kacey Musgraves,Velvet Elvis,65krgqLiZqW12PZAUQ9l2x,65,0.173,0.677,154387,0.616,0.0,1,0.0427,-5.241,1,0.032,89.988,4,0.736
Yung Bans,Ridin (feat. Landon Cube & YBN Nahmir),1zQ6uJovEnJTvExEfAL6vT,67,0.606,0.832,225103,0.439,5.45e-06,4,0.11,-9.594,0,0.0996,145.004,4,0.53
Peach Pit,Tommy's Party,5OuJTtNve7FxUX82eEBupN,67,0.122,0.565,361760,0.438,0.0469,7,0.108,-8.722,1,0.0311,133.949,4,0.211
Tyler Childers,Charleston Girl (Live),3R6yNicsZrWF8ybl02imcB,64,0.748,0.374,179720,0.585,0.0,8,0.821,-9.436,1,0.054,176.859,4,0.654
girl in red,girls,1kqc6U8hVYZhY0gFGQclCz,69,0.227,0.515,198400,0.449,0.0357,5,0.171,-14.468,1,0.0337,149.966,4,0.792
Cash Cash,Finest Hour (feat. Abir),0p0ljM6RxgpGt7wthGqBZa,67,0.0789,0.656,215781,0.729,0.0,5,0.133,-4.223,0,0.0765,95.974,4,0.438
YNW Melly,Till The End (feat. Skooly),7bIwWyTMQcfpW2MwRNCfiV,65,0.249,0.882,204643,0.372,0.0,7,0.1,-11.346,0,0.193,122.002,4,0.916
Tinashe,Throw A Fit,7D8aQaRzoi9Qzz5yerVK5b,69,0.00597,0.888,158757,0.586,0.0365,0,0.153,-6.745,1,0.0604,150.051,4,0.401
Ariana Grande,pete davidson,0XOnMqLQDO89iAg7dWWwnG,69,0.43,0.652,73813,0.31,1.16e-05,4,0.182,-10.212,1,0.0509,119.913,4,0.304
Prince Royce,El Clavo (feat. Maluma) - Remix,6bI00brFpeprqCDqKouEJS,74,0.0576,0.789,171338,0.797,0.0,11,0.104,-2.726,0,0.114,162.079,4,0.73
Bryant Myers,Triste,5MNS5FF4LrTX0jIaI0gory,72,0.403,0.693,264906,0.724,0.0,9,0.0978,-5.379,1,0.109,130.05,4,0.263
The Chainsmokers,Somebody,0fTiDOXRNEN0lUeYGoSHml,71,0.192,0.32,221987,0.63,0.0,10,0.102,-7.019,0,0.0493,203.443,4,0.323
Tyga,Dip (feat. Nicki Minaj),4hXDobvUaXyDFLnmecoY0z,71,0.0311,0.885,195992,0.543,0.0,2,0.154,-6.338,1,0.2,99.026,4,0.43
Comethazine,Demi,3FrRge0Vuju2vRiZOHEPGo,66,0.00836,0.81,98599,0.608,0.0,1,0.275,-3.244,1,0.473,156.978,4,0.309
Raymix,Oye Mujer,37kCg5izHEMZ66xGdMVG5L,71,0.168,0.83,259240,0.584,0.0,4,0.176,-6.001,0,0.0361,90.992,4,0.925
Drake,Elevate,3szf2z1Cy1QMrtHrbn8rz9,68,0.015,0.758,184960,0.474,0.0,1,0.116,-8.72,1,0.146,76.062,4,0.0541
FISHER,Losing It,6ho0GyrWZN3mhi9zVRW7xi,79,0.00182,0.76,248036,0.964,0.7,2,0.0974,-5.844,1,0.0576,125.0,4,0.641
Dylan Scott,Eastside,3sfJXqWV7sr2aQiSaahbZc,65,0.0122,0.541,167143,0.734,1.15e-06,5,0.0696,-5.235,1,0.0457,83.938,4,0.69
Omar Apollo,Unbothered,4p1Er46wDz4zGQI7Sxor3W,66,0.271,0.641,124954,0.487,0.00223,2,0.133,-7.098,1,0.03,108.933,4,0.322
Trevor Daniel,Mess,4Zc4kyc7VSdZNF9wFeBIcz,68,0.124,0.655,168484,0.56,3.75e-06,9,0.106,-7.97,1,0.0389,154.957,4,0.0917
Rain Sounds For Sleep,Sleep Well Rain Sound,4eHq5gcF7S78ouJxR12mGc,68,0.18,0.0716,144727,0.948,0.944,0,0.692,-27.25,0,0.0697,80.956,3,0.00548
Future,Jet Lag (feat. Young Scooter),2OsDoAzo5SGq10qwmKSQBv,66,0.266,0.81,271067,0.458,0.0,4,0.174,-7.495,0,0.105,125.049,4,0.493
Alan Walker,Lily,0lks2Kt9veMOFEAPN0fsqN,79,0.196,0.423,195840,0.634,0.0,6,0.189,-5.877,0,0.0578,150.978,4,0.467
Mt. Joy,Astrovan,14e46mURUUwB3i2vTe1gFz,66,0.866,0.548,186133,0.444,0.0,3,0.134,-9.4,1,0.0384,169.917,4,0.62
Quinn XCII,Panama,4RtexJZ1OyRkDNlqVUt8Zt,66,0.57,0.73,247293,0.494,0.0,10,0.158,-6.402,1,0.0565,86.732,4,0.561
XXXTENTACION,Guardian angel,7uqcLJFlSYjVPLUz1vPxkY,68,0.795,0.712,108035,0.374,0.0,0,0.187,-10.215,0,0.511,133.952,4,0.779
Lil Baby,Ready (feat. Gunna),4F6yN5FsFW10Ucx7cLCzBh,65,0.277,0.793,213287,0.395,1.4e-05,1,0.109,-5.578,1,0.385,77.027,4,0.129
Lykke Li,sex money feelings die,0g4fzRkbLeCDUCoe5iUOcf,70,0.323,0.789,139840,0.534,3.42e-06,8,0.0645,-6.347,0,0.0709,134.055,4,0.631
Lil Skies,I Know You (feat. Yung Pinch),5Cg98kiDYtCEHmjcKD0CJD,67,0.194,0.773,211200,0.602,0.000443,10,0.141,-6.384,1,0.108,74.896,4,0.442
Dan + Shay,Alone Together,3ZsLuJ8uU0lE6rGTkDaqEg,66,0.00527,0.541,171440,0.87,0.0,1,0.0867,-4.741,1,0.122,179.975,4,0.665
