Artist,Track Name,Track ID,Popularity,Acousticness,Danceability,Duration_ms,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
Denzel Curry,RICKY,2QbGvQssb0VLLS4x5NOmyJ,74,0.0399,0.776,147867.0,0.562,0.0,9.0,0.138,-6.901,1.0,0.363,169.03,4.0,0.521
Loud Luxury,I'm Not Alright,4otVP2TcJliXWq2GjkvWkR,69,0.081,0.875,187797.0,0.858,1.27e-06,4.0,0.381,-3.886,1.0,0.0496,121.978,4.0,0.7
Dalex,Bellaquita,1tpbAGsGpZee5jDHMcLrUJ,86,0.09,0.584,204787.0,0.698,6.87e-05,8.0,0.171,-3.961,1.0,0.106,166.047,4.0,0.765
Chase Rice,Lonely If You Are,1Ut1A8UaNqGuwsHgWq75PW,71,0.19,0.593,175067.0,0.745,0.0,7.0,0.227,-4.37,1.0,0.0574,169.951,4.0,0.849
YG,Stop Snitchin,5IjRKZlpKVBBRn0COL7pik,74,0.00531,0.842,149880.0,0.743,3.69e-06,7.0,0.151,-4.43,1.0,0.329,180.917,4.0,0.622
Sebastian Yatra,Devuélveme El Corazón,5QAGwFyLJJJd47VRspGDik,0,0.095,0.571,244160.0,0.787,0.0,0.0,0.088,-6.886,1.0,0.0772,154.027,4.0,0.29
HAIM,Now I'm In It,5K7x78NAL50rhfhm73ePNb,69,0.37,0.717,204280.0,0.708,0.000116,4.0,0.161,-9.489,1.0,0.0627,105.019,4.0,0.209
Riley Green,There Was This Girl,7grWGhX8SHNmyGOkMNVMCt,70,0.00258,0.616,194427.0,0.877,2.56e-06,1.0,0.114,-4.223,1.0,0.0347,127.981,4.0,0.94
A R I Z O N A,Problems,75ylrnob5O80WTKi9ugZ1Z,75,0.0329,0.72,171898.0,0.658,0.0302,2.0,0.123,-7.414,1.0,0.0446,98.001,4.0,0.134
Piso 21,Pa' Olvidarme De Ella,1cVlW9WQiGlFdWUXFdFZGh,86,0.259,0.728,227234.0,0.542,0.0,0.0,0.136,-5.195,1.0,0.0514,90.016,3.0,0.637
Trippie Redd,Can You Rap Like Me - Pt. 2,6v36HjllB4mRIFlT3U1ZPL,71,0.232,0.772,132023.0,0.875,0.0,1.0,0.108,-5.534,1.0,0.397,101.989,4.0,0.616
French Montana,Wiggle It (feat. City Girls),4vfsh1GHqHZtTlkusq9j5E,74,0.0114,0.806,172048.0,0.76,3.11e-05,1.0,0.126,-4.69,1.0,0.0465,101.965,4.0,0.554
Maggie Rogers,Fallingwater,2CPLGREl5ahzA2WPBMkpxh,72,0.613,0.389,271200.0,0.322,0.000534,2.0,0.093,-8.933,1.0,0.0355,86.929,4.0,0.453
KYLE,Hey Julie! (feat. Lil Yachty),3fVIFpU3VdSEoR82DaYe79,73,0.0363,0.803,156637.0,0.499,3.46e-06,11.0,0.129,-5.932,1.0,0.306,161.042,4.0,0.749
Cody Johnson,On My Way to You,3OjNkFFZavF89xvRqWCXmU,69,0.327,0.443,213307.0,0.538,4.61e-05,1.0,0.0866,-5.477,1.0,0.0309,157.97,4.0,0.245
"Tyler, The Creator",NEW MAGIC WAND,0fv2KH6hac06J86hBUTcSf,72,0.0967,0.621,195320.0,0.73,0.000131,5.0,0.673,-5.414,0.0,0.107,139.566,4.0,0.464
iann dior,Strings,3gzvOfEsblYOVK3xDXodCP,72,0.129,0.795,194000.0,0.557,0.0,1.0,0.113,-6.653,1.0,0.0426,119.942,4.0,0.403
Lil Keed,It's Up Freestyle,6bv4WvcUsV2gZXl54d3yst,72,0.0216,0.859,159745.0,0.391,0.0,7.0,0.0968,-10.252,0.0,0.701,157.037,4.0,0.354
J Balvin,YO LE LLEGO,0uIfrUwwg0Z7KTitul7E3T,77,0.0104,0.785,249600.0,0.792,0.0,9.0,0.104,-4.695,0.0,0.0641,155.036,4.0,0.528
Shawn Mendes,If I Can't Have You,2bT1PH7Cw3J9p3t7nlXCdh,78,0.487,0.691,191467.0,0.823,0.0,2.0,0.134,-4.197,1.0,0.0623,123.935,4.0,0.87
YNW Melly,Adam Sandler,5icdOB2Rd7bE0YZ1fAQx1P,70,0.31,0.82,161119.0,0.495,0.0,3.0,0.223,-7.968,1.0,0.247,142.959,4.0,0.675
Juice WRLD,Maze,4mUIe9gfsdtsVP2zFIl74x,72,0.126,0.674,144090.0,0.726,1.56e-06,11.0,0.115,-3.813,0.0,0.141,160.067,4.0,0.443
NAV,Habits,3KkWGDCb6byHjNYjxBihGK,71,0.23,0.75,204364.0,0.534,0.0,9.0,0.152,-7.004,1.0,0.294,159.998,4.0,0.451
Alicia Keys,Show Me Love (feat. 21 Savage & Miguel),4eFvubnLRBu8vMPZqu5eC9,74,0.269,0.643,239439.0,0.751,0.0,5.0,0.0507,-5.215,0.0,0.116,129.143,4.0,0.735
Kevin Gates,Facts,2jmO5B4lo6DEVLxIZU3deT,69,0.0575,0.918,181996.0,0.669,0.0,11.0,0.111,-4.957,0.0,0.411,140.006,4.0,0.383
Trippie Redd,M's,2UUnhLf51JSrji1FAbJ17G,71,0.719,0.781,113143.0,0.672,0.0,1.0,0.275,-4.159,1.0,0.256,140.281,4.0,0.757
Rod Wave,Cuban Links,4ovta8hB5ymzzsR5EaCEdx,69,0.25,0.693,192183.0,0.652,0.0,5.0,0.0294,-8.766,1.0,0.299,87.986,4.0,0.77
OneRepublic,Somebody To Love,0yc37FvbXRwwFaQxzpxbsd,76,0.0158,0.401,181408.0,0.503,0.0,2.0,0.134,-8.084,1.0,0.0437,118.491,4.0,0.236
Falling In Reverse,Popular Monster,4GssB27iJeqmfGxS94Tfij,74,0.00821,0.461,220537.0,0.897,0.0,3.0,0.0965,-3.982,0.0,0.092,165.107,4.0,0.358
Bazzi,No Way!,0yYwS7CXKIPC4kWPvZQfsT,74,0.174,0.665,112105.0,0.709,0.0,1.0,0.142,-4.117,0.0,0.0407,76.058,4.0,0.357
Charlie Puth,I Warned Myself,3707IBa4HnS3zDDoWfeUBl,78,0.562,0.488,159783.0,0.311,0.000548,10.0,0.161,-11.467,0.0,0.297,184.112,4.0,0.579
Machine Gun Kelly,Glass House (feat. Naomi Wild),0YP8kt3sAYTj6eEyesreQH,75,0.0174,0.68,201740.0,0.586,3.19e-06,1.0,0.128,-7.01,0.0,0.0567,149.968,4.0,0.196
Oliver Tree,Hurt,1n5Oxo5iQNfxFU9dZxZuPO,69,0.019,0.564,145559.0,0.781,0.0,0.0,0.362,-5.837,1.0,0.038,93.991,4.0,0.501
Alessia Cara,Rooting For You,1spZPzBLYeVTvd0iDWXgC2,74,0.0562,0.763,176080.0,0.527,0.00384,6.0,0.0918,-6.779,1.0,0.123,156.047,4.0,0.493
FLETCHER,All Love,7iv32XEy2HlM7PqQO4lp5f,73,0.272,0.678,193600.0,0.487,0.000261,4.0,0.181,-7.177,1.0,0.0866,141.983,4.0,0.48
NF,When I Grow Up,5rLyYxZNzca00ENADO9m54,73,0.32,0.817,196800.0,0.814,0.0,2.0,0.152,-3.985,1.0,0.185,109.994,4.0,0.247
bbno$,nursery,2napy7uG4RI74SoyKJVGl5,74,0.403,0.926,146286.0,0.553,0.00115,5.0,0.0663,-8.053,1.0,0.152,104.98,4.0,0.83
Cuco,Bossa No Sé (feat. Jean Carter),3SFnloABPd4n3d2B2KU2Zd,72,0.512,0.826,201264.0,0.677,0.0,4.0,0.115,-5.401,1.0,0.0461,134.118,4.0,0.433
Pop Smoke,Dior,79s5XnCN4TJKTVMSmOx8Ep,73,0.212,0.548,216387.0,0.805,0.000389,7.0,0.408,-5.732,1.0,0.351,142.094,4.0,0.648
Lil Peep,witchblades,1Z8gpnzgTFQKAwmV43iLBB,76,0.0242,0.642,150160.0,0.538,0.0,8.0,0.273,-7.206,1.0,0.0696,143.921,4.0,0.57
Hozier,Movement,1djzKW3eYLyzjjHXazEWWh,70,0.16,0.381,237800.0,0.502,6.98e-05,1.0,0.0842,-5.505,0.0,0.0368,144.3,4.0,0.147
SuperM,Jopping,5WrEilrRI5cIW0DxMvQYPZ,79,0.0139,0.74,251293.0,0.835,0.0,10.0,0.857,-3.425,0.0,0.0839,123.024,4.0,0.535
Flume,Rushing Back,2zoNNEAyPK2OGDfajardlY,79,0.357,0.574,231663.0,0.612,0.0,0.0,0.158,-4.741,1.0,0.0781,136.046,3.0,0.368
Ruel,Painkiller,1abFkY2jm6KDFMZ7RD9YJh,75,0.105,0.675,213598.0,0.414,0.0,5.0,0.192,-6.508,1.0,0.0569,128.927,4.0,0.439
Dreamville,Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba),7wTA0NKIm6T7nP2kaymU2a,71,0.0858,0.825,382307.0,0.672,0.0,0.0,0.123,-7.108,1.0,0.418,147.01,4.0,0.246
Melanie Martinez,High School Sweethearts,7FwWRSAlhfyhbvybdfDUCe,74,0.453,0.648,311082.0,0.639,0.0,10.0,0.283,-6.415,0.0,0.123,94.033,4.0,0.44
Lady Gaga,Christmas Tree,4bncDo2zcCOGACRGXWQKqk,0,0.00127,0.96,142267.0,0.361,0.0,1.0,0.0923,-4.567,1.0,0.0587,109.038,4.0,0.322
Lady Gaga,Christmas Tree,5o1yyYp7JzXZIuhNvLZnXI,0,0.00124,0.959,142267.0,0.376,0.0,1.0,0.0903,-4.413,1.0,0.0656,109.046,4.0,0.359
Lady Gaga,White Christmas - Live,7Fv8Ajejm1af41SkGUt0gI,0,0.654,0.407,202133.0,0.413,0.0,4.0,0.13,-7.209,1.0,0.0304,105.821,4.0,0.377
Filmore,Other Girl,0Kt2cOpCmKN2D9mG8Fw2ce,70,0.28,0.428,195646.0,0.664,0.0,0.0,0.174,-5.842,1.0,0.039,166.222,4.0,0.623
Rex Orange County,Face To Face,0YdIIMb2MHuxoUudkAY9gS,74,0.592,0.748,219800.0,0.441,0.0,10.0,0.176,-7.653,0.0,0.0622,124.107,4.0,0.44
Carin Leon,Me La Avente,0IQJvfyAOwKrcDxZgyLTny,77,0.557,0.723,155803.0,0.48,0.0,11.0,0.0705,-4.1,0.0,0.0326,144.533,3.0,0.909
Flo Milli,Beef FloMix,4J2NxCNqehE0MiZhbu97Jx,72,0.239,0.857,147692.0,0.575,0.0,7.0,0.293,-8.36,1.0,0.221,116.993,4.0,0.901
Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),0AtP8EkGPn6SwxKDaUuXec,79,0.135,0.852,207760.0,0.666,0.0,11.0,0.798,-6.923,0.0,0.184,91.046,4.0,0.726
YUNGBLUD,11 Minutes (with Halsey feat. Travis Barker),4mGdjNMo0RonTlOEb7cYg4,76,0.0116,0.464,239507.0,0.852,0.0,11.0,0.108,-3.804,1.0,0.067,160.075,4.0,0.233
Luke Combs,Angels Workin' Overtime,7dRPUAYfMGZmZ7L3fZAJKp,70,0.188,0.638,253787.0,0.972,3.59e-05,4.0,0.254,-3.993,0.0,0.073,130.001,4.0,0.725
Manuel Turizo,Te Quemaste,4fj7e6Tc48Bmomwyz2Z2XC,86,0.611,0.729,199091.0,0.773,0.00106,0.0,0.287,-2.486,1.0,0.131,176.053,4.0,0.718
YoungBoy Never Broke Again,I Don't Know,58H5750cX5LquhcJ7TCHiO,69,0.273,0.741,185049.0,0.553,0.0,1.0,0.117,-6.511,0.0,0.2,82.987,4.0,0.138
Martin Jensen,Nobody,2qfEcCkEo5NscA9GL7ER72,78,0.269,0.673,211040.0,0.687,0.0,6.0,0.181,-5.295,0.0,0.0623,96.964,4.0,0.524
A$AP Ferg,Jet Lag,2hyF1YWdX8yxExvRelT9nB,73,0.0085,0.85,203720.0,0.803,2.41e-05,11.0,0.104,-3.297,1.0,0.292,169.986,4.0,0.433
Lil Mosey,So Fast,3oFeq8brHTvOe0FPgEBFl2,73,0.116,0.737,160227.0,0.643,3.29e-05,1.0,0.136,-8.423,1.0,0.0327,96.001,4.0,0.67
Trippie Redd,RMP,5e4oAwSsIzkNZxh4fLSKUH,70,0.433,0.732,129524.0,0.411,0.0,0.0,0.369,-5.064,1.0,0.0648,126.005,4.0,0.0333
Fat Joe,YES,49npsHkkRrF42IxwU10Egt,74,0.00247,0.772,206186.0,0.726,0.0,1.0,0.239,-3.04,1.0,0.216,93.909,4.0,0.312
J Balvin,UN PESO,7hynhxDoDpgMIV12JuVtNa,81,0.125,0.627,277107.0,0.675,0.0,5.0,0.0784,-7.125,0.0,0.213,79.31,4.0,0.961
Post Malone,Goodbyes (feat. Young Thug),6cIYFBwTv4JGpX7wOk5VIu,73,0.411,0.593,174840.0,0.653,0.0,5.0,0.105,-3.772,1.0,0.0731,150.036,4.0,0.176
Brooks & Dunn,Neon Moon - with Kacey Musgraves,3lVPtkNFoIyPPGVdNri4VH,70,0.167,0.645,278200.0,0.552,2.33e-05,3.0,0.0718,-7.623,1.0,0.033,102.881,4.0,0.214
Kelly Clarkson,Broken & Beautiful (from the movie UGLYDOLLS),1Y9cAYTmyWJCcmfqdG2I29,75,0.0823,0.73,218948.0,0.732,0.0,8.0,0.0757,-2.556,1.0,0.0366,112.058,4.0,0.546
Chris Janson,Good Vibes,49oBFP6ZHPtd6t33LFTD3E,69,0.022,0.582,165587.0,0.846,0.0,0.0,0.133,-2.771,1.0,0.0451,92.004,4.0,0.736
Kevin Gates,Walls Talking,7mmutL2N2jtIN3qLIMAQO7,69,0.0384,0.8,173419.0,0.695,0.0,1.0,0.115,-5.516,1.0,0.248,155.02,4.0,0.341
Bea Miller,it's not u it's me,7cLm450e9XaPrEZTSTsfwU,73,0.0204,0.776,194526.0,0.568,1.69e-05,0.0,0.078,-6.419,0.0,0.125,150.901,4.0,0.749
blackbear,Short Kings Anthem,6URlKrAIlJJwHnHxxXWywt,72,0.0974,0.9,159184.0,0.691,0.0,8.0,0.141,-3.888,0.0,0.107,98.011,4.0,0.854
Taylor Swift,Soon You’ll Get Better (feat. Dixie Chicks),4AYtqFyFbX0Xkc2wtcygTr,74,0.907,0.433,201587.0,0.182,0.0,0.0,0.123,-12.566,1.0,0.0641,207.476,4.0,0.421
Microdynamic Recordings,Calm Pour,1RXXLvEKXmz2c6TG1EDUz2,72,0.0926,0.0,143583.0,0.00216,0.982,10.0,0.821,-22.55,1.0,0.0,0.0,0.0,0.0
Rick Ross,Gold Roses (feat. Drake),4aPB8rSxGFISs0o6V2LrTy,73,0.0519,0.581,345160.0,0.642,0.0,1.0,0.183,-5.318,1.0,0.407,80.142,4.0,0.536
Rex Orange County,Pluto Projector,4EWBhKf1fOFnyMtUzACXEc,73,0.707,0.551,267520.0,0.219,0.000691,5.0,0.118,-11.196,1.0,0.0285,80.978,4.0,0.191
King Staccz,Pretty Face,6CDN3ev8Rtq9RnHdnb7H24,72,0.165,0.857,74841.0,0.527,0.0,4.0,0.192,-7.586,0.0,0.321,129.843,4.0,0.528
Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",4lJNen4SMTIJMahALc3DcB,80,0.0077,0.69,187027.0,0.714,7.23e-05,7.0,0.191,-5.948,1.0,0.0338,112.009,4.0,0.489
Farruko,La Cartera,1g2Z2lOrwayOzDqOc8EfbR,79,0.0385,0.771,289907.0,0.796,9.35e-06,10.0,0.218,-4.106,0.0,0.0798,87.985,4.0,0.636
Dimelo Flow,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",684EjRHwNsZQ9hCQxL4NYL,86,0.113,0.747,233113.0,0.647,0.0,9.0,0.112,-3.234,1.0,0.0737,87.988,4.0,0.478
Roddy Ricch,High Fashion (feat. Mustard),07KXEDMj78x68D884wgVEm,0,0.269,0.831,220487.0,0.499,0.0,11.0,0.3,-8.442,0.0,0.114,97.956,4.0,0.511
Roddy Ricch,The Box,0nbXyq5TXYPCO7pr3N8S4I,0,0.104,0.896,196653.0,0.586,0.0,10.0,0.79,-6.687,0.0,0.0559,116.971,4.0,0.642
Roddy Ricch,Prayers To The Trap God,0uIFsRx5caF13RunwkgLYt,0,0.0815,0.852,160059.0,0.554,0.0,11.0,0.118,-8.254,1.0,0.389,155.961,3.0,0.33
Roddy Ricch,Moonwalkin (feat. Lil Durk),33NoCir8q4WA4HNmyrD3fu,0,0.0178,0.779,167851.0,0.58,0.0,1.0,0.15,-7.594,0.0,0.284,160.243,4.0,0.299
Roddy Ricch,Boom Boom Room,3aBL75wBGHJnskegE9jyhb,0,0.452,0.828,167558.0,0.543,0.0,2.0,0.15,-7.678,0.0,0.0865,125.989,4.0,0.231
Kygo,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",3y3brCCecHC3Db18aIOnny,81,0.381,0.591,215316.0,0.705,0.000116,9.0,0.131,-6.519,0.0,0.079,121.799,4.0,0.27
Roddy Ricch,Roll Dice,47FhiQXgLU47HDBYUDlHsd,0,0.279,0.876,170995.0,0.443,0.0,2.0,0.105,-8.995,1.0,0.178,153.029,3.0,0.496
Roddy Ricch,Peta (feat. Meek Mill),4bl1HBZliBuYpFZjWgefE4,0,0.015,0.778,198849.0,0.573,0.0,10.0,0.464,-7.339,0.0,0.251,140.114,4.0,0.269
Roddy Ricch,Bacc Seat (feat. Ty Dolla $ign),6In6SkveIw26thdYRhHTVX,0,0.0404,0.783,172320.0,0.524,0.0,1.0,0.087,-6.828,1.0,0.115,144.989,4.0,0.153
Roddy Ricch,Perfect Time,6kiIVIbmwEw6JvIZc7UG0E,0,0.171,0.577,142710.0,0.734,0.0,8.0,0.12,-8.484,0.0,0.432,94.122,4.0,0.254
Roddy Ricch,Big Stepper,6x0QNM6f0C2JEjK0hFF8Ca,0,0.0477,0.753,175170.0,0.597,0.0,8.0,0.197,-8.469,1.0,0.292,76.997,4.0,0.616
Roddy Ricch,Tip Toe (feat. A Boogie Wit da Hoodie),6ztvsy3C6hPjVg9j4x1XKJ,0,0.095,0.757,185806.0,0.673,0.0,1.0,0.338,-8.513,1.0,0.141,92.958,3.0,0.574
Roddy Ricch,War Baby,78X9D3v7OarDPNdTPUV4CQ,0,0.337,0.663,195668.0,0.706,0.0,5.0,0.113,-6.97,0.0,0.329,74.836,4.0,0.244
Roddy Ricch,Start Wit Me (feat. Gunna),7A20WnLkjtZU2d7hIB6Ziu,0,0.077,0.886,158692.0,0.479,0.0,4.0,0.135,-8.054,0.0,0.334,130.029,4.0,0.408
Roddy Ricch,Intro,7AOtINPzQ4N4JVXk7ygZZz,0,0.164,0.738,135849.0,0.657,0.0,3.0,0.163,-8.737,0.0,0.109,159.01,4.0,0.716
Roddy Ricch,Gods Eyes,7KK4d7xfH6WjUuK1kPL8E2,0,0.145,0.865,135516.0,0.649,0.0,2.0,0.104,-8.05,0.0,0.349,113.245,5.0,0.22
Roddy Ricch,Elyse's Skit,7y6xHDylozEzDBIHpcRBn4,0,0.965,0.803,23883.0,0.242,0.0,9.0,0.628,-16.513,0.0,0.925,53.297,5.0,0.956
Young Dolph,Water on Water on Water,5YGhm6pI5s0uxJ2DwrDYqO,70,0.0119,0.919,223520.0,0.56,0.0,8.0,0.0963,-5.221,1.0,0.3,141.004,4.0,0.382
Alan Walker,On My Way,4n7jnSxVLd8QioibtTDBDq,84,0.0209,0.509,193798.0,0.689,0.0,1.0,0.301,-4.929,0.0,0.102,170.087,4.0,0.297
iann dior,romance361,33BCQDhwZyiudb8Mud33tb,72,0.0589,0.713,181290.0,0.632,1.44e-06,1.0,0.105,-7.685,1.0,0.105,170.009,4.0,0.373
Future,100 Shooters (feat. Meek Mill),2j7mcsEz4n5XxMMqqjjB6p,71,0.0104,0.645,209120.0,0.675,0.0,1.0,0.273,-5.282,0.0,0.202,120.672,5.0,0.171
Rod Wave,Close Enough to Hurt,1pqhytCY48GMMK4m9780aE,68,0.286,0.803,135419.0,0.515,0.0,6.0,0.115,-8.758,0.0,0.127,78.021,4.0,0.2
NF,Hate Myself,5PdEiev2BkKiZtZFcNKjfM,73,0.234,0.533,260253.0,0.84,0.0,9.0,0.114,-5.283,0.0,0.167,116.882,4.0,0.361
Charlie Puth,Cheating on You,0ClPIeT6MSgfSgQ9ZrJbAq,78,0.0131,0.749,196607.0,0.535,3.65e-05,4.0,0.0982,-6.785,1.0,0.0336,123.042,4.0,0.601
Taylor Swift,It’s Nice To Have A Friend,1SmiQ65iSAbPto6gPFlBYm,73,0.971,0.737,150440.0,0.175,0.000337,10.0,0.171,-9.912,1.0,0.0401,70.008,4.0,0.545
5 Seconds of Summer,Teeth,26wLOs3ZuHJa2Ihhx6QIE6,80,0.0516,0.749,204887.0,0.461,6.24e-06,10.0,0.0738,-2.961,0.0,0.0416,139.02,4.0,0.42
Bryce Vine,Drew Barrymore,7nvIPwXKGhqtRhssxM99kJ,68,0.46,0.758,191147.0,0.574,0.00272,11.0,0.102,-6.889,0.0,0.0572,151.985,4.0,0.261
Rex Orange County,Always,3SxSrUogj4LpAkLKXeTtTQ,73,0.777,0.669,197333.0,0.374,0.0,1.0,0.326,-7.349,1.0,0.0385,127.938,4.0,0.394
Shoreline Mafia,Fell In Love,71jvrqjUmejr15oFm8DmUu,70,0.198,0.922,164040.0,0.726,3.74e-05,4.0,0.0579,-6.268,0.0,0.255,105.997,4.0,0.491
Lil Tecca,Count Me Out,7FITP8MVBwdQcbNAr0aVio,71,0.406,0.836,174093.0,0.653,0.0,4.0,0.12,-6.623,0.0,0.293,101.954,4.0,0.686
Johnny Utah,Honeypie,6JqYhSdTE4WbQrMXxPH5cD,73,0.0698,0.742,135521.0,0.678,0.0,5.0,0.151,-4.605,0.0,0.192,115.05,4.0,0.927
Dean Lewis,Half A Man,1ugQtcwmKOXvKAYzhjncmv,78,0.855,0.507,179120.0,0.204,0.0,0.0,0.143,-11.575,1.0,0.0504,77.765,4.0,0.343
YoungBoy Never Broke Again,Outta Here Safe (feat. Quando Rondo and NoCap),2qU7t8cV1fMVbDTUnZsxTV,69,0.18,0.771,233143.0,0.708,0.0,8.0,0.0967,-6.055,0.0,0.246,139.91,4.0,0.654
Natanael Cano,Soy El Diablo - Remix,7pNAvsuTCFaXzSSUmfBPxz,75,0.588,0.681,193621.0,0.686,0.0,9.0,0.114,-6.398,0.0,0.0462,109.191,3.0,0.961
Doja Cat,Juicy,7f5trao56t7sB7f14QDTmp,73,0.102,0.786,203093.0,0.652,0.0,0.0,0.0697,-2.607,1.0,0.0669,170.031,4.0,0.483
Avicii,Heaven,0vrmHPfoBadXVr2n0m1aqZ,82,0.0715,0.592,277262.0,0.873,0.00982,9.0,0.142,-5.65,1.0,0.0275,122.011,4.0,0.516
Gabrielle Aplin,Losing Me,4P6g8wuXeR3wznFk7WnI4w,76,0.209,0.66,180640.0,0.449,0.0,7.0,0.111,-6.573,1.0,0.0442,133.984,4.0,0.237
iann dior,gone girl,3iH29NcCxYgI5shlkZrUoB,71,0.162,0.677,136568.0,0.714,0.0,11.0,0.0717,-5.637,1.0,0.0287,94.956,4.0,0.355
Kelsea Ballerini,club,5GQSXvOHP28X4Ee5Zt3XYh,70,0.0259,0.498,181100.0,0.717,0.0,7.0,0.0568,-6.83,1.0,0.0392,168.132,4.0,0.551
French Montana,Slide (feat. Blueface & Lil Tjay),40Zb4FZ6nS1Hj8RVfaLkCV,73,0.093,0.532,186344.0,0.704,0.0,5.0,0.184,-3.895,0.0,0.26,96.004,4.0,0.591
Summer Walker,Potential,4YNrBVo8fv6qiTNwHLVDai,71,0.572,0.53,173120.0,0.37,0.0,1.0,0.0765,-7.416,1.0,0.041,72.732,4.0,0.291
Zack Fox,Jesus Is The One (I Got Depression),1YR9iNGXtsbrd8deR9ULDD,70,0.215,0.857,112800.0,0.446,0.0,1.0,0.0964,-12.778,1.0,0.902,100.122,4.0,0.327
Joyner Lucas,ADHD,5L0X8T8HNaUAIYw1oofg1M,73,0.0156,0.574,205803.0,0.788,0.0,10.0,0.37,-6.778,1.0,0.0638,83.94,4.0,0.34
NLE Choppa,"Camelot (feat. Yo Gotti, BlocBoy JB & Moneybagg Yo) - Remix",05JdgtCKkZ5CoOjM5KS4EG,0,0.324,0.79,198694.0,0.88,0.0,7.0,0.0829,-1.983,1.0,0.376,175.013,4.0,0.857
NLE Choppa,Baby Joker,2TUna7EG0zXn3e0ku3XYq7,0,0.0993,0.908,118861.0,0.394,0.0,1.0,0.128,-11.24,1.0,0.529,130.054,4.0,0.111
NLE Choppa,"Camelot (feat. Yo Gotti, BlocBoy JB & Moneybagg Yo) - Remix",33Mi0wWIZWKUpDG0tAzV2r,0,0.331,0.8,198694.0,0.825,0.0,7.0,0.103,-2.454,1.0,0.398,174.989,4.0,0.846
NLE Choppa,Camelot,70oTjr1OpM2VOuBY36WWWz,0,0.0849,0.787,148759.0,0.713,0.0,7.0,0.717,-5.252,1.0,0.401,175.041,4.0,0.762
Dalex,Cuaderno,7anSoGdgtmJTAPZBzcPhO6,85,0.524,0.681,286507.0,0.648,0.0,1.0,0.104,-5.021,0.0,0.38,172.019,4.0,0.687
Ruel,Painkiller,1YlulsUKDduOmC7WxvXYPW,74,0.0875,0.683,213507.0,0.42,0.0,5.0,0.225,-6.51,1.0,0.0542,128.621,4.0,0.469
Melanie Martinez,Strawberry Shortcake,57OBlxZRcRyHFdlXlsHP7G,73,0.198,0.581,184619.0,0.62,7.18e-05,11.0,0.0895,-8.087,0.0,0.462,125.887,5.0,0.512
YBN Cordae,Bad Idea (feat. Chance the Rapper),5yK37zazHUe3WxEvymZs20,71,0.309,0.732,234615.0,0.464,0.0,7.0,0.107,-8.591,0.0,0.301,82.494,4.0,0.353
Dexys Midnight Runners,Come On Eileen,6tmslRyHPI7dyTe8rAHcbQ,69,0.519,0.435,273933.0,0.652,0.0,0.0,0.129,-8.495,1.0,0.0404,108.097,4.0,0.806
Willie Jones,Bachelorettes on Broadway,277YJPrwcN4a1W3xaP06T0,70,0.0158,0.643,208405.0,0.84,0.0,9.0,0.154,-3.057,1.0,0.0965,99.988,4.0,0.806
NF,Time - Edit,68Vm2W4oURsPV3121vUZgB,74,0.128,0.665,230611.0,0.703,0.0,8.0,0.115,-3.885,1.0,0.07,97.968,4.0,0.257
Tame Impala,Posthumous Forgiveness,3rQ0ZaLrkLv8HhAAKSbAC0,68,0.0487,0.228,366067.0,0.615,0.00293,7.0,0.327,-5.626,1.0,0.0328,166.035,4.0,0.12
j-hope,Chicken Noodle Soup (feat. Becky G),6wyr4ReB05D9sJB1Rsmcqo,79,0.00502,0.826,235497.0,0.817,1.09e-05,2.0,0.294,-4.081,1.0,0.0921,97.053,4.0,0.168
Kevin Gates,Bags,6LW1weIoMZML7FFTX5fRqv,69,0.264,0.732,150000.0,0.732,0.0,5.0,0.092,-5.314,0.0,0.27,159.861,4.0,0.635
Brooks & Dunn,Brand New Man - with Luke Combs,001UkMQHw4zXfFNdKpwXAF,70,0.00372,0.573,191053.0,0.846,7.87e-05,7.0,0.29,-4.866,1.0,0.0344,127.061,4.0,0.562
Daniel Caesar,LOVE AGAIN,2fhePAlCSsJplwkjqMYpVm,73,0.41,0.553,214278.0,0.441,2.57e-06,5.0,0.107,-6.411,1.0,0.0918,76.988,4.0,0.525
Skye,VOICES (feat. XXXTENTACION),2Yr2BzqNDpIh0YQcnFqM09,74,0.00959,0.678,155993.0,0.672,0.0,0.0,0.0868,-5.688,1.0,0.0302,136.933,4.0,0.625
TOMORROW X TOGETHER,9 and Three Quarters (Run Away),2MsNSKQNQNRklkKFxxvIav,78,0.0055,0.639,211867.0,0.756,0.0,1.0,0.13,-4.42,1.0,0.0608,128.937,4.0,0.532
Dean Lewis,Stay Awake,2smpiAZfaN0GFi15MqAq6E,77,0.337,0.723,185400.0,0.829,3.47e-05,11.0,0.0931,-7.123,0.0,0.0453,106.023,4.0,0.582
Luis Fonsi,Despacito,6habFhsOp2NvshLv26DqMb,80,0.198,0.655,229360.0,0.797,0.0,2.0,0.067,-4.787,1.0,0.153,177.928,4.0,0.839
